date,M1M2,regime_label,window,in_warmup,fair_value,deviation,dev_zscore,signal,model_regime,confidence_score
2021-10-27,1.14812500000001,Backwardation-Deficit,train,FALSE,0.245698489610463,0.902426510389547,1.7071789163256,FLAT,Backwardation-Deficit,0.7474
2021-10-28,1.34966666666668,Backwardation-Deficit,train,FALSE,0.227794749751243,1.12187191691544,2.11030129033433,FLAT,Backwardation-Deficit,0.7872
2021-10-29,1.62454545454544,Deep-Backwardation,train,FALSE,1.61018889984953,0.0143565546959095,,FLAT,Deep-Backwardation,0.76
2021-10-30,1.645,Deep-Backwardation,train,FALSE,1.61018889984953,0.0348111001504694,2.40681613107892,FLAT,Deep-Backwardation,0.7965
2021-10-31,1.72000000000001,Deep-Backwardation,train,FALSE,1.61018889984953,0.109811100150479,2.18496502471698,FLAT,Deep-Backwardation,0.7704
2021-11-01,1.61861111111109,Deep-Backwardation,train,FALSE,1.62920493716589,-0.0105938260547997,-0.204078568797853,FLAT,Deep-Backwardation,0.7838
2021-11-02,1.43509803921567,Deep-Backwardation,train,FALSE,1.62799114754995,-0.192893108334282,-1.71842522115409,FLAT,Deep-Backwardation,0.7917
2021-11-03,1.19333333333334,Easing-Backwardation,train,FALSE,0.914944999067864,0.278388334265476,0.62550914945581,FLAT,Easing-Backwardation,0.7683
2021-11-04,1.14158333333336,Backwardation-Deficit,train,FALSE,0.32525951592055,0.81632381741281,1.55557370374882,FLAT,Backwardation-Deficit,0.78
2021-11-05,1.204125,Easing-Backwardation,train,FALSE,0.921906891966957,0.282218108033042,0.774261869508678,FLAT,Easing-Backwardation,0.7872
2021-11-06,1.17500000000001,Backwardation-Deficit,train,FALSE,0.421050522803695,0.753949477196315,1.45789178394731,FLAT,Backwardation-Deficit,0.7933
2021-11-08,1.15774999999999,Easing-Backwardation,train,FALSE,0.9260421516589,0.23170784834109,0.751278124687439,FLAT,Easing-Backwardation,0.7239
2021-11-09,1.66372549019609,Deep-Backwardation,train,FALSE,1.62919406204607,0.0345314281500251,0.338699022208559,FLAT,Deep-Backwardation,0.6785
2021-11-10,1.3735238095238,Deep-Backwardation,train,FALSE,1.60748071447207,-0.233956904948266,-1.82853142345181,FLAT,Deep-Backwardation,0.7773
2021-11-11,1.28648275862069,Easing-Backwardation,train,FALSE,0.92698436272795,0.35949839589274,1.24217084935369,FLAT,Easing-Backwardation,0.7878
2021-11-12,1.09507936507937,Easing-Backwardation,train,FALSE,0.924367109758366,0.170712255321004,0.659392394493398,FLAT,Easing-Backwardation,0.7606
2021-11-13,1.16500000000001,Easing-Backwardation,train,FALSE,0.924367109758366,0.240632890241644,1.01020749448381,FLAT,Easing-Backwardation,0.7728
2021-11-15,1.04158823529413,Easing-Backwardation,train,FALSE,0.919341984056765,0.122246251237365,0.552487491513539,FLAT,Easing-Backwardation,0.7856
2021-11-16,1.03999999999999,Easing-Backwardation,train,FALSE,0.924105384461408,0.115894615538582,0.558073787601949,FLAT,Easing-Backwardation,0.7567
2021-11-17,0.762488769092542,Easing-Backwardation,train,FALSE,0.912694161514022,-0.15020539242148,-0.685388597411362,FLAT,Easing-Backwardation,0.7956
2021-11-18,0.537499999999994,Easing-Backwardation,train,FALSE,0.984460652453977,-0.446960652453983,-1.64876938013872,FLAT,Easing-Backwardation,0.7887
2021-11-19,0.169444444444451,Stable-Elevated,train,FALSE,0.380598800886315,-0.211154356441864,-2.22500476939331,FLAT,Stable-Elevated,0.648
2021-11-20,0.799999999999997,Easing-Backwardation,train,FALSE,0.926026104275102,-0.126026104275104,-0.4754469077495,FLAT,Easing-Backwardation,0.6819
2021-11-22,0.621963636363645,Easing-Backwardation,train,FALSE,0.912667051899599,-0.290703415535954,-1.06937566191223,FLAT,Easing-Backwardation,0.7823
2021-11-23,0.607401960784316,Easing-Backwardation,train,FALSE,0.897311704013153,-0.289909743228837,-1.05377307415329,FLAT,Easing-Backwardation,0.7979
2021-11-24,0.60035087719298,Easing-Backwardation,train,FALSE,0.866523951607569,-0.266173074414589,-0.969446495833354,FLAT,Easing-Backwardation,0.7944
2021-11-25,0.594999999999999,Easing-Backwardation,train,FALSE,0.842504884838889,-0.24750488483889,-0.910188149217278,FLAT,Easing-Backwardation,0.7206
2021-11-26,0.0383333333333411,Stable-Elevated,train,FALSE,0.208758098585618,-0.170424765252277,-1.64724318426456,FLAT,Stable-Elevated,0.6632
2021-11-29,0.390555555555565,Stable-Elevated,train,FALSE,0.239212534109831,0.151343021445734,1.28574144563849,FLAT,Stable-Elevated,0.7413
2021-11-30,0.31421052631579,Stable-Elevated,train,FALSE,0.183286661550577,0.130923864765213,1.08402535917486,FLAT,Stable-Elevated,0.7949
2021-12-01,0.302499999999995,Stable-Elevated,train,FALSE,0.149991924385868,0.152508075614127,1.23152144075661,FLAT,Stable-Elevated,0.7878
2021-12-02,0.211666666666673,Stable-Elevated,train,FALSE,0.15432527880075,0.0573413878659229,0.485089243282155,FLAT,Stable-Elevated,0.7965
2021-12-03,0.163166666666655,Stable-Elevated,train,FALSE,0.104808284675577,0.0583583819910784,0.515032566803424,FLAT,Stable-Elevated,0.7674
2021-12-04,-0.131923076923073,Contango-Surplus,train,FALSE,-0.147044123012912,0.0151210460898391,,FLAT,Contango-Surplus,0.7071
2021-12-06,0.175757575757586,Stable-Elevated,train,FALSE,0.149636007489535,0.0261215682680506,0.240764087202122,FLAT,Stable-Elevated,0.7702
2021-12-07,0.267555555555546,Stable-Elevated,train,FALSE,0.200529564985394,0.0670259905701517,0.638700966877453,FLAT,Stable-Elevated,0.7756
2021-12-08,0.224807692307692,Stable-Elevated,train,FALSE,0.204923005631832,0.0198846866758604,0.196621007696942,FLAT,Stable-Elevated,0.7962
2021-12-09,0.161999999999978,Stable-Elevated,train,FALSE,0.160881405487883,0.00111859451209462,0.0114284061437514,FLAT,Stable-Elevated,0.7822
2021-12-10,0.215625000000003,Stable-Elevated,train,FALSE,0.232377163833123,-0.0167521638331197,-0.175853833408289,FLAT,Stable-Elevated,0.7893
2021-12-11,0.189999999999998,Stable-Elevated,train,FALSE,0.220333144032397,-0.0303331440323985,-0.325467734768345,FLAT,Stable-Elevated,0.7901
2021-12-13,0.235952380952384,Stable-Elevated,train,FALSE,0.214955800848057,0.0209965801043267,0.231812909047556,FLAT,Stable-Elevated,0.7879
2021-12-14,0.200738636363639,Stable-Elevated,train,FALSE,0.20562174956074,-0.00488311319710053,-0.0552956995862152,FLAT,Stable-Elevated,0.7958
2021-12-15,0.19623376623376,Stable-Elevated,train,FALSE,0.215515989794869,-0.0192822235611091,-0.223083584883608,FLAT,Stable-Elevated,0.7979
2021-12-16,0.203461538461525,Stable-Elevated,train,FALSE,0.231500376609402,-0.0280388381478772,-0.330435503754542,FLAT,Stable-Elevated,0.798
2021-12-17,0.143725490196076,Stable-Elevated,train,FALSE,0.1795386126787,-0.0358131224826239,-0.428736565487127,FLAT,Stable-Elevated,0.6857
2021-12-18,0.906666666666666,Backwardation-Deficit,train,FALSE,-0.365004611841618,1.27167127850828,2.42255375713626,FLAT,Backwardation-Deficit,0.5521
2021-12-20,0.00266666666665572,Easing-Backwardation,train,FALSE,0.762213234716703,-0.759546568050047,-2.38715444141698,FLAT,Easing-Backwardation,0.6217
2021-12-21,0.327554179566576,Stable-Elevated,train,FALSE,0.181177207855297,0.146376971711279,1.69740206042657,FLAT,Stable-Elevated,0.7739
2021-12-22,0.418455284552863,Stable-Elevated,train,FALSE,0.223262493314134,0.195192791238729,2.12965526946001,FLAT,Stable-Elevated,0.7766
2021-12-23,0.37497435897437,Stable-Elevated,train,FALSE,0.259343502824637,0.115630856149733,1.26251291170472,FLAT,Stable-Elevated,0.7951
2021-12-24,0.36999999999999,Stable-Elevated,train,FALSE,0.305652603530383,0.0643473964696075,0.71425514040727,FLAT,Stable-Elevated,0.7939
2021-12-27,0.404499999999985,Stable-Elevated,train,FALSE,0.31081763462892,0.0936823653710648,1.04962672998677,FLAT,Stable-Elevated,0.7685
2021-12-28,0.384210526315798,Stable-Elevated,train,FALSE,0.315120860330759,0.0690896659850392,0.785750284767151,FLAT,Stable-Elevated,0.7624
2021-12-29,0.384901960784305,Stable-Elevated,train,FALSE,0.382305544435085,0.00259641634922037,0.0299920351983565,FLAT,Stable-Elevated,0.7511
2021-12-30,0.372589875275111,Stable-Elevated,train,FALSE,0.390262479398102,-0.0176726041229913,-0.206526972891832,FLAT,Stable-Elevated,0.7376
2021-12-31,0.338251748251736,Stable-Elevated,train,FALSE,0.273422697233724,0.0648290510180116,0.768061609928306,FLAT,Stable-Elevated,0.7256
2022-01-01,0.276666666666671,Stable-Elevated,train,FALSE,0.384291491579876,-0.107624824913205,-1.24412110652575,FLAT,Stable-Elevated,0.7145
2022-01-03,0.234596273291913,Stable-Elevated,train,FALSE,0.265501890896495,-0.030905617604582,-0.360384594220774,FLAT,Stable-Elevated,0.682
2022-01-04,0.26245519713261,Stable-Elevated,train,FALSE,0.270676001220591,-0.00822080408798071,-0.0970882892598701,FLAT,Stable-Elevated,0.6658
2022-01-05,0.388833333333324,Stable-Elevated,train,FALSE,0.288371408786223,0.100461924547101,1.19001783643534,FLAT,Stable-Elevated,0.6644
2022-01-06,0.574666666666658,Backwardation-Deficit,train,FALSE,0.438611631681424,0.136055034985235,0.260628428460348,FLAT,Backwardation-Deficit,0.6118
2022-01-07,0.447139479905459,Backwardation-Deficit,train,FALSE,0.103809288127677,0.343330191777782,0.666496072124514,FLAT,Backwardation-Deficit,0.6219
2022-01-08,0.510000000000019,Backwardation-Deficit,train,FALSE,0.0509332605464605,0.459066739453558,0.904573482787735,FLAT,Backwardation-Deficit,0.6269
2022-01-10,0.496309523809529,Backwardation-Deficit,train,FALSE,0.0401844535100805,0.456125070299449,0.911871323789992,FLAT,Backwardation-Deficit,0.6045
2022-01-11,0.537942754919513,Backwardation-Deficit,train,FALSE,-0.00689014307028146,0.544832897989795,1.10511496676588,FLAT,Backwardation-Deficit,0.5934
2022-01-12,0.644515669515656,Backwardation-Deficit,train,FALSE,-0.0239610960910949,0.668476765606751,1.37391735736033,FLAT,Backwardation-Deficit,0.5517
2022-01-13,0.495413533834579,Backwardation-Deficit,train,FALSE,-0.0479310847899641,0.543344618624543,1.13213691520577,FLAT,Backwardation-Deficit,0.5459
2022-01-14,0.563965517241371,Backwardation-Deficit,train,FALSE,-0.369352150882766,0.933317668124137,1.95419302090822,FLAT,Backwardation-Deficit,0.5655
2022-01-15,0.634999999999991,Backwardation-Deficit,train,FALSE,-0.308546310755897,0.943546310755888,1.98480602567851,FLAT,Backwardation-Deficit,0.5325
2022-01-17,0.556250000000006,Backwardation-Deficit,train,FALSE,-0.3767257234077,0.932975723407706,1.97295574554497,FLAT,Backwardation-Deficit,0.5099
2022-01-18,0.595594405594412,Backwardation-Deficit,train,FALSE,-0.508845401311485,1.1044398069059,2.32925433846406,FLAT,Backwardation-Deficit,0.4635
2022-01-19,1.01357142857142,Transition-Tightening,train,FALSE,,,,FLAT,,0.4231
2022-01-20,0.865647058823541,Transition-Tightening,train,FALSE,,,,FLAT,,0.4674
2022-01-21,0.952969696969689,Transition-Tightening,train,FALSE,,,,FLAT,,0.4537
2022-01-22,0.817317073170742,Transition-Tightening,train,FALSE,,,,FLAT,,0.4385
2022-01-24,0.895753846153852,Transition-Tightening,train,FALSE,,,,FLAT,,0.4285
2022-01-25,1.16490196078432,Transition-Tightening,train,FALSE,,,,FLAT,,0.5571
2022-01-26,1.41714285714285,Transition-Tightening,train,FALSE,,,,FLAT,,0.5162
2022-01-27,1.30393333333333,Transition-Tightening,train,FALSE,,,,FLAT,,0.5527
2022-01-28,1.42233766233765,Transition-Tightening,train,FALSE,,,,FLAT,,0.5852
2022-01-29,1.44857142857143,Transition-Tightening,train,FALSE,,,,FLAT,,0.5945
2022-01-31,1.56450980392158,Deep-Backwardation,train,FALSE,1.73384452139248,-0.169334717470896,-1.32662235583816,FLAT,Deep-Backwardation,0.6299
2022-02-01,1.70293233082707,Deep-Backwardation,train,FALSE,1.70538789817438,-0.00245556734730812,-0.0203746465260021,FLAT,Deep-Backwardation,0.6049
2022-02-02,1.57423963133641,Deep-Backwardation,train,FALSE,1.72143689420733,-0.147197262870924,-1.24709653627411,FLAT,Deep-Backwardation,0.5929
2022-02-03,1.85188034188035,Deep-Backwardation,train,FALSE,1.5351383903274,0.316741951552949,1.99573055358037,FLAT,Deep-Backwardation,0.6551
2022-02-04,2.05426470588233,Deep-Backwardation,train,FALSE,1.6108722221328,0.44339248374953,2.19035875394735,FLAT,Deep-Backwardation,0.6245
2022-02-05,1.95999999999999,Deep-Backwardation,train,FALSE,1.64740893237635,0.312591067623644,1.48500417292751,FLAT,Deep-Backwardation,0.6261
2022-02-07,1.46033333333332,Deep-Backwardation,train,FALSE,1.67673783059406,-0.216404497260736,-1.01375791279289,FLAT,Deep-Backwardation,0.6363
2022-02-08,1.48706199460916,Deep-Backwardation,train,FALSE,1.64501252449629,-0.157950529887129,-0.749200204524824,FLAT,Deep-Backwardation,0.6802
2022-02-09,1.16633333333334,Easing-Backwardation,train,FALSE,0.83775543592313,0.32857789741021,1.01914365245615,FLAT,Easing-Backwardation,0.6623
2022-02-10,1.28477777777778,Easing-Backwardation,train,FALSE,0.863268472329934,0.421509305447846,1.27325718283932,FLAT,Easing-Backwardation,0.661
2022-02-11,1.97486111111111,Deep-Backwardation,train,FALSE,1.652603318371,0.32225779274011,1.47681451843013,FLAT,Deep-Backwardation,0.6152
2022-02-12,1.7,Deep-Backwardation,train,FALSE,1.67296661262218,0.0270333873778155,0.127948926455562,FLAT,Deep-Backwardation,0.707
2022-02-14,1.91166666666666,Deep-Backwardation,train,FALSE,1.73086997790207,0.180796688764592,0.868825508658217,FLAT,Deep-Backwardation,0.7536
2022-02-15,1.83238095238094,Deep-Backwardation,train,FALSE,1.70066706487465,0.131713887506288,0.647577233718403,FLAT,Deep-Backwardation,0.796
2022-02-16,1.85777777777777,Deep-Backwardation,train,FALSE,1.69509492096687,0.1626828568109,0.814220496931885,FLAT,Deep-Backwardation,0.7772
2022-02-17,1.63466666666668,Deep-Backwardation,train,FALSE,1.67423539913499,-0.0395687324683058,-0.202213406818744,FLAT,Deep-Backwardation,0.8086
2022-02-18,1.31285714285715,Easing-Backwardation,train,FALSE,0.884684710411418,0.428172432445733,1.26891766682485,FLAT,Easing-Backwardation,0.812
2022-02-19,0.752365591397833,Easing-Backwardation,train,FALSE,0.906258393454319,-0.153892802056486,-0.465418189045124,FLAT,Easing-Backwardation,0.7138
2022-02-21,1.137,Easing-Backwardation,train,FALSE,0.913586947589424,0.223413052410576,0.684610341822364,FLAT,Easing-Backwardation,0.7269
2022-02-22,0.406666666666666,Stable-Elevated,train,FALSE,0.42599428282965,-0.0193276161629842,-0.231259150573862,FLAT,Stable-Elevated,0.6383
2022-02-23,1.42785714285715,Easing-Backwardation,train,FALSE,0.926330946075758,0.501526196781392,1.496246993358,FLAT,Easing-Backwardation,0.8251
2022-02-24,1.92,Deep-Backwardation,train,FALSE,1.75203565156953,0.167964348430469,0.871240592576763,FLAT,Deep-Backwardation,0.7755
2022-02-25,1.66666666666666,Deep-Backwardation,train,FALSE,1.72522236493172,-0.0585556982650597,-0.308679943686095,FLAT,Deep-Backwardation,0.8738
2022-02-26,1.57749999999999,Easing-Backwardation,train,FALSE,0.94516657146471,0.63233342853528,1.80496193673137,FLAT,Easing-Backwardation,0.7804
2022-02-28,2.16666666666666,Deep-Backwardation,train,FALSE,1.78440210530315,0.382264561363509,1.93155811632957,FLAT,Deep-Backwardation,0.7999
2022-03-01,3.37848484848483,Deep-Backwardation,train,FALSE,1.90947368408522,1.46901116439961,4.29325800167886,FLAT,Deep-Backwardation,0.7699
2022-03-02,3.81500000000001,Deep-Backwardation,train,FALSE,2.08363966625254,1.73136033374747,3.75275472554605,FLAT,Deep-Backwardation,0.741
2022-03-03,3.28400000000001,Deep-Backwardation,train,FALSE,2.11319797048264,1.17080202951737,2.38386915793313,FLAT,Deep-Backwardation,0.798
2022-03-04,3.5,Deep-Backwardation,train,FALSE,2.28012424676002,1.21987575323998,2.35463345049583,FLAT,Deep-Backwardation,0.8079
2022-03-05,3.00285714285714,Deep-Backwardation,train,FALSE,2.33650268934891,0.666354453508234,1.2949545806757,FLAT,Deep-Backwardation,0.6934
2022-03-07,3.86000000000001,Deep-Backwardation,train,FALSE,2.44144071098763,1.41855928901238,2.58967625970792,FLAT,Deep-Backwardation,0.8232
2022-03-08,4.19666666666669,Deep-Backwardation,train,FALSE,2.55910711544347,1.63755955122322,2.77786294466363,FLAT,Deep-Backwardation,0.7927
2022-03-09,3.94208333333333,Deep-Backwardation,train,FALSE,2.4036811656232,1.53840216771014,2.49320094561982,FLAT,Deep-Backwardation,0.8256
2022-03-10,3.24,Deep-Backwardation,train,FALSE,2.43238549829467,0.807614501705328,1.32006824692036,FLAT,Deep-Backwardation,0.817
2022-03-11,3.06750000000001,Deep-Backwardation,train,FALSE,2.51197515342257,0.555524846577439,0.92115140052723,FLAT,Deep-Backwardation,0.8633
2022-03-12,3.09000000000002,Deep-Backwardation,train,FALSE,2.53658120997724,0.553418790022779,0.930582565642507,FLAT,Deep-Backwardation,0.8835
2022-03-13,3.09000000000002,Deep-Backwardation,train,FALSE,2.56042406330022,0.529575936699805,0.902926110987215,FLAT,Deep-Backwardation,0.6949
2022-03-14,1.74933333333333,Deep-Backwardation,train,FALSE,2.47882613771592,-0.729492804382585,-1.20017555432586,FLAT,Deep-Backwardation,0.7239
2022-03-15,1.58000000000001,Easing-Backwardation,train,FALSE,1.00661348642288,0.573386513577126,1.59967048294887,FLAT,Easing-Backwardation,0.876
2022-03-16,1.45666666666668,Easing-Backwardation,train,FALSE,1.0287827548833,0.42788391178338,1.19512857918875,FLAT,Easing-Backwardation,0.8589
2022-03-17,1.58107142857143,Easing-Backwardation,train,FALSE,1.09359874442338,0.487472684148049,1.35619954827792,FLAT,Easing-Backwardation,0.8887
2022-03-18,1.60666666666666,Easing-Backwardation,train,FALSE,1.11942568949449,0.487240977172171,1.35280457756513,FLAT,Easing-Backwardation,0.8788
2022-03-19,1.78102564102565,Deep-Backwardation,train,FALSE,2.51233722534453,-0.731311584318882,-1.16828723281627,FLAT,Deep-Backwardation,0.8728
2022-03-20,1.78102564102565,Deep-Backwardation,train,FALSE,2.49902400403511,-0.717998363009462,-1.12036997869346,FLAT,Deep-Backwardation,0.8929
2022-03-21,1.71761904761904,Deep-Backwardation,train,FALSE,2.59405587402905,-0.876436826410013,-1.32727382924088,FLAT,Deep-Backwardation,0.8313
2022-03-22,2.04166666666666,Deep-Backwardation,train,FALSE,2.57039651104244,-0.528729844375776,-0.79570165670829,FLAT,Deep-Backwardation,0.8151
2022-03-23,2.92567307692308,Deep-Backwardation,train,FALSE,2.6463376103131,0.279335466609979,0.425602028142937,FLAT,Deep-Backwardation,0.7539
2022-03-24,2.87333333333334,Deep-Backwardation,train,FALSE,2.61486404644075,0.258469286892588,0.398581568802046,FLAT,Deep-Backwardation,0.8894
2022-03-25,2.85999999999999,Deep-Backwardation,train,FALSE,2.6111779830917,0.248822016908294,0.388240296635038,FLAT,Deep-Backwardation,0.824
2022-03-26,2.34625000000001,Deep-Backwardation,train,FALSE,2.62452011771876,-0.278270117718754,-0.435589072564544,FLAT,Deep-Backwardation,0.8224
2022-03-27,2.34625000000001,Deep-Backwardation,train,FALSE,2.62585260191796,-0.279602601917953,-0.439169677048801,FLAT,Deep-Backwardation,0.8989
2022-03-28,2.32406593406594,Deep-Backwardation,train,FALSE,2.51694202799697,-0.192876093931027,-0.30471997194198,FLAT,Deep-Backwardation,0.8845
2022-03-29,2.19928571428572,Deep-Backwardation,train,FALSE,2.49462833782026,-0.295342623534537,-0.468131222457329,FLAT,Deep-Backwardation,0.8859
2022-03-30,2.19916666666667,Deep-Backwardation,train,FALSE,2.53068277459115,-0.331516107924478,-0.526753145559779,FLAT,Deep-Backwardation,0.8358
2022-03-31,1.79933333333334,Deep-Backwardation,train,FALSE,2.41658725270529,-0.617253919371945,-0.973702228094543,FLAT,Deep-Backwardation,0.8937
2022-04-01,1.36500000000001,Easing-Backwardation,train,FALSE,1.09746566239988,0.267534337600128,0.754026610520368,FLAT,Easing-Backwardation,0.8445
2022-04-02,1.265,Easing-Backwardation,train,FALSE,1.10860079688634,0.156399203113664,0.448523810675339,FLAT,Easing-Backwardation,0.8771
2022-04-03,1.265,Easing-Backwardation,train,FALSE,1.11566025574036,0.149339744259641,0.435554888034731,FLAT,Easing-Backwardation,0.8672
2022-04-04,1.49166666666666,Easing-Backwardation,train,FALSE,1.13283796763318,0.358828699033483,1.05578340533786,FLAT,Easing-Backwardation,0.8258
2022-04-05,1.25666666666666,Easing-Backwardation,train,FALSE,1.13799907603802,0.118667590628643,0.354736806476011,FLAT,Easing-Backwardation,0.8748
2022-04-06,0.887222222222221,Easing-Backwardation,train,FALSE,1.1130401463753,-0.225817924153077,-0.674059568069755,FLAT,Easing-Backwardation,0.8587
2022-04-07,0.714166666666671,Stable-Elevated,train,FALSE,0.490710690648311,0.22345597601836,2.52482797175138,FLAT,Stable-Elevated,0.8726
2022-04-08,0.476666666666645,Stable-Elevated,train,FALSE,0.516888193532896,-0.0402215268662514,-0.456772000200574,FLAT,Stable-Elevated,0.811
2022-04-09,0.581666666666663,Stable-Elevated,train,FALSE,0.562607440576394,0.0190592260902687,0.219242213587686,FLAT,Stable-Elevated,0.8377
2022-04-10,0.581666666666663,Stable-Elevated,train,FALSE,0.504858652451851,0.0768080142148115,0.891308867249582,FLAT,Stable-Elevated,0.8053
2022-04-11,0.338333333333338,Stable-Elevated,train,FALSE,0.313392911479405,0.0249404218539328,0.293004035660678,FLAT,Stable-Elevated,0.7745
2022-04-12,0.459333333333333,Stable-Elevated,train,FALSE,0.471921362597708,-0.0125880292643747,-0.149250199299113,FLAT,Stable-Elevated,0.8082
2022-04-13,0.491785714285697,Stable-Elevated,train,FALSE,0.601883920319474,-0.110098206033777,-1.28132146050928,FLAT,Stable-Elevated,0.8066
2022-04-14,0.500476190476192,Stable-Elevated,train,FALSE,0.661923036438157,-0.161446845961965,-1.80628700629532,FLAT,Stable-Elevated,0.7336
2022-04-15,0.919886363636351,Easing-Backwardation,train,FALSE,1.15965810373157,-0.23977174009522,-0.714494494988529,FLAT,Easing-Backwardation,0.7154
2022-04-17,0.919886363636351,Backwardation-Deficit,train,FALSE,0.860383583186627,0.0595027804497236,0.1251733877429,FLAT,Backwardation-Deficit,0.6993
2022-04-18,0.563333333333333,Stable-Elevated,train,FALSE,0.649157071844996,-0.0858237385116634,-0.956002581322034,FLAT,Stable-Elevated,0.7182
2022-04-19,0.401428571428568,Stable-Elevated,train,FALSE,0.525998073993652,-0.124569502565084,-1.36564128507788,FLAT,Stable-Elevated,0.6952
2022-04-20,0.458000000000013,Stable-Elevated,train,FALSE,0.505882943122266,-0.047882943122253,-0.527895734212456,FLAT,Stable-Elevated,0.6751
2022-04-21,0.816666666666663,Backwardation-Deficit,train,FALSE,0.781614125659128,0.0350525410075347,0.073513111801537,FLAT,Backwardation-Deficit,0.6837
2022-04-22,1.02,Backwardation-Deficit,train,FALSE,0.800960087818694,0.219039912181306,0.461955837284873,FLAT,Backwardation-Deficit,0.5937
2022-04-23,0.536086956521743,Stable-Elevated,train,FALSE,0.598336221784563,-0.0622492652628205,-0.688454222605771,FLAT,Stable-Elevated,0.6155
2022-04-24,0.536086956521743,Stable-Elevated,train,FALSE,0.518568099499731,0.0175188570220116,0.195754401529228,FLAT,Stable-Elevated,0.6218
2022-04-25,0.840999999999994,Backwardation-Deficit,train,FALSE,0.435548601766929,0.405451398233065,0.863796425916813,FLAT,Backwardation-Deficit,0.6482
2022-04-26,1.25085714285716,Backwardation-Deficit,train,FALSE,0.195729202713828,1.05512794014333,2.24491985515352,FLAT,Backwardation-Deficit,0.618
2022-04-27,1.40000000000002,Backwardation-Deficit,train,FALSE,0.12112344717134,1.27887655282868,2.68492741532018,FLAT,Backwardation-Deficit,0.5931
2022-04-28,1.925,Deep-Backwardation,train,FALSE,2.38595792996071,-0.460957929960709,-0.726709773701412,FLAT,Deep-Backwardation,0.5289
2022-04-29,1.75666666666666,Deep-Backwardation,train,FALSE,2.41372359249504,-0.657056925828381,-1.0285271911775,FLAT,Deep-Backwardation,0.5446
2022-04-30,2.13,Transition-Tightening,train,FALSE,,,,FLAT,,0.5487
2022-05-01,2.13,Transition-Tightening,train,FALSE,,,,FLAT,,0.5331
2022-05-02,1.75466666666667,Transition-Tightening,train,FALSE,,,,FLAT,,0.561
2022-05-03,1.53499999999998,Transition-Tightening,train,FALSE,,,,FLAT,,0.5256
2022-05-04,1.60833333333333,Transition-Tightening,train,FALSE,,,,FLAT,,0.5413
2022-05-05,1.52499999999999,Transition-Tightening,train,FALSE,,,,FLAT,,0.5436
2022-05-06,1.52833333333331,Transition-Loosening,train,FALSE,,,,FLAT,,0.488
2022-05-07,2.01625000000001,Transition-Loosening,train,FALSE,,,,FLAT,,0.4918
2022-05-08,2.01625000000001,Transition-Loosening,train,FALSE,,,,FLAT,,0.4786
2022-05-09,1.35066666666667,Transition-Loosening,train,FALSE,,,,FLAT,,0.4951
2022-05-10,1.33066666666666,Transition-Loosening,train,FALSE,,,,FLAT,,0.5427
2022-05-11,1.69,Easing-Backwardation,train,FALSE,1.138708814437,0.551291185562999,1.62686401530322,FLAT,Easing-Backwardation,0.5727
